nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.54,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.57,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.57,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.52,0.61,0.55,0.65,0.59,0.52,0.59,0.61,0.56,0.65,0.54,0.67,0.54,0.81,0.52,0.89,0.57,0.67,0.57,0.81,0.59,0.89,0.55,0.44,0.56,0.44,0.54,0.46,0.56,0.46,0
0.55,0.46,0.55,0.52,0.52,0.52,0.51,0.61,0.55,0.65,0.57,0.52,0.59,0.61,0.56,0.65,0.52,0.67,0.52,0.78,0.52,0.89,0.57,0.67,0.57,0.78,0.59,0.89,0.54,0.44,0.55,0.44,0.54,0.46,0.56,0.46,0
0.54,0.46,0.54,0.52,0.51,0.52,0.51,0.61,0.52,0.65,0.56,0.52,0.57,0.61,0.55,0.65,0.52,0.67,0.52,0.81,0.52,0.91,0.56,0.67,0.57,0.78,0.59,0.89,0.54,0.44,0.54,0.44,0.52,0.46,0.55,0.46,0
0.39,0.46,0.39,0.52,0.35,0.52,0.35,0.61,0.35,0.7,0.43,0.52,0.43,0.61,0.43,0.67,0.37,0.7,0.37,0.83,0.38,0.94,0.4,0.7,0.4,0.83,0.4,0.96,0.38,0.44,0.39,0.44,0.37,0.46,0.4,0.46,0
0.39,0.46,0.39,0.52,0.35,0.52,0.35,0.61,0.35,0.7,0.43,0.52,0.43,0.61,0.43,0.67,0.37,0.7,0.35,0.83,0.35,0.94,0.4,0.7,0.4,0.83,0.4,0.96,0.38,0.44,0.39,0.44,0.37,0.46,0.4,0.46,0
0.38,0.46,0.38,0.52,0.35,0.52,0.34,0.63,0.35,0.7,0.42,0.52,0.43,0.61,0.42,0.67,0.37,0.7,0.35,0.83,0.34,0.96,0.4,0.7,0.4,0.83,0.4,0.96,0.38,0.44,0.39,0.44,0.37,0.46,0.4,0.46,0
0.38,0.46,0.38,0.52,0.34,0.52,0.33,0.63,0.35,0.67,0.4,0.52,0.42,0.61,0.39,0.67,0.35,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.4,0.83,0.4,0.96,0.37,0.44,0.38,0.44,0.35,0.46,0.39,0.46,0
0.37,0.46,0.37,0.52,0.34,0.52,0.33,0.63,0.35,0.67,0.4,0.52,0.4,0.61,0.37,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.37,0.44,0.37,0.44,0.35,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.4,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.4,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.4,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.85,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.85,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.85,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.37,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.37,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.35,0.46,0.37,0.52,0.33,0.52,0.33,0.63,0.35,0.67,0.39,0.52,0.4,0.61,0.38,0.67,0.34,0.7,0.34,0.85,0.34,0.98,0.39,0.7,0.39,0.85,0.4,0.96,0.35,0.44,0.37,0.44,0.34,0.46,0.38,0.46,0
0.35,0.46,0.35,0.52,0.33,0.52,0.32,0.63,0.35,0.67,0.39,0.52,0.39,0.61,0.37,0.67,0.34,0.7,0.34,0.85,0.34,0.96,0.38,0.7,0.39,0.83,0.4,0.96,0.35,0.44,0.35,0.44,0.34,0.46,0.37,0.46,0
0.35,0.46,0.35,0.52,0.32,0.52,0.31,0.61,0.34,0.67,0.38,0.52,0.39,0.61,0.35,0.67,0.33,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.39,0.83,0.4,0.98,0.34,0.44,0.35,0.44,0.33,0.46,0.37,0.46,0
0.34,0.44,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.38,0.52,0.38,0.61,0.35,0.67,0.33,0.7,0.33,0.83,0.33,0.96,0.37,0.7,0.38,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.33,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.61,0.33,0.67,0.38,0.52,0.38,0.61,0.35,0.67,0.33,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.44,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.33,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.33,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.33,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.33,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.33,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.34,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.35,0.67,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.33,0.67,0.37,0.52,0.38,0.61,0.37,0.67,0.32,0.7,0.33,0.83,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.31,0.63,0.32,0.7,0.37,0.52,0.39,0.61,0.38,0.7,0.33,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.63,0.29,0.72,0.37,0.52,0.39,0.61,0.39,0.7,0.32,0.7,0.33,0.85,0.33,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.63,0.29,0.72,0.38,0.52,0.39,0.61,0.39,0.7,0.32,0.7,0.33,0.85,0.34,0.96,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.63,0.31,0.7,0.38,0.52,0.38,0.61,0.38,0.67,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.61,0.32,0.67,0.38,0.52,0.38,0.61,0.38,0.65,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.61,0.32,0.67,0.38,0.52,0.38,0.61,0.38,0.65,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
0.34,0.46,0.34,0.52,0.31,0.52,0.29,0.61,0.32,0.65,0.38,0.52,0.38,0.61,0.38,0.65,0.32,0.7,0.33,0.85,0.34,0.98,0.37,0.7,0.37,0.83,0.38,0.96,0.33,0.44,0.34,0.44,0.32,0.46,0.35,0.46,0
